,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist
5791,0.585,0.533,7,-7.146,1,0.0256,0.0562,0.0,0.0984,0.349,136.029,264240,False,0,Every Rose Has Its Thorn,Radio Cult
5792,0.714,0.804,0,-4.546,1,0.0327,0.00295,8.1e-05,0.235,0.619,130.092,207467,False,13,Make The First Move,Radio Cult
5793,0.605,0.733,2,-5.287,1,0.0353,0.00674,2.07e-05,0.114,0.74,114.941,140227,False,5,Keep Your Hands to Yourself,Radio Cult
5794,0.743,0.72,11,-4.524,0,0.0736,0.279,0.0,0.025,0.734,99.049,163040,False,0,I Love Rock n' Roll,Radio Cult
5795,0.708,0.834,9,-5.098,1,0.0519,0.0189,1.05e-05,0.193,0.665,124.958,177133,False,0,Hit Me with Your Best Shot,Radio Cult
5796,0.541,0.842,9,-4.563,1,0.036,0.00131,0.0207,0.415,0.651,129.972,300333,False,0,Crazy Train,Radio Cult
5797,0.634,0.221,7,-19.326,1,0.6,0.71,0.0,0.124,0.717,71.338,18493,False,0,(airwaves),Radio Cult
5798,0.517,0.25,11,-14.8,1,0.0419,0.58,0.000131,0.107,0.284,80.33,193587,False,0,Senegal,Amadou Diagne
5799,0.423,0.148,10,-16.282,1,0.0379,0.51,7.63e-05,0.0998,0.404,142.65,269373,False,0,Talibé,Amadou Diagne
5800,0.606,0.474,4,-13.555,1,0.149,0.395,0.00142,0.123,0.519,107.663,221707,False,14,Diamano,Amadou Diagne
5801,0.482,0.272,0,-14.488,0,0.0463,0.492,0.000402,0.105,0.315,89.382,386427,False,0,Kharit,Amadou Diagne
5802,0.492,0.243,7,-15.126,1,0.0445,0.0764,0.0428,0.108,0.277,97.996,331173,False,0,Africa Stop War,Amadou Diagne
5803,0.587,0.264,1,-14.647,1,0.0722,0.0866,0.164,0.11,0.299,144.971,277787,False,0,Yaro,Amadou Diagne
5804,0.568,0.205,6,-16.679,1,0.0574,0.585,1.23e-05,0.108,0.118,124.08,273453,False,0,Yomal Khyam,Amadou Diagne
5805,0.462,0.251,1,-14.408,1,0.0346,0.288,0.000216,0.105,0.229,97.371,344747,False,0,Dabagh,Amadou Diagne
5806,0.457,0.34,6,-12.508,1,0.0752,0.163,0.00149,0.108,0.449,102.791,314347,False,0,Yonbi,Amadou Diagne
5807,0.502,0.298,10,-14.823,1,0.0537,0.269,0.00358,0.108,0.298,102.453,278920,False,0,Jigeen,Amadou Diagne
5808,0.594,0.414,0,-15.402,0,0.0727,0.217,0.00438,0.0808,0.67,155.41,413707,False,0,Beaguele,Amadou Diagne
5809,0.724,0.2,0,-15.993,1,0.216,0.381,0.0,0.0711,0.286,101.597,126187,False,0,Suma Dom?,Amadou Diagne
5810,0.635,0.336,1,-17.871,1,0.0843,0.296,0.0207,0.143,0.527,75.299,223733,False,0,Mam,Amadou Diagne
5811,0.666,0.897,4,-4.82,1,0.337,0.142,0.0,0.315,0.716,170.029,154331,True,14,1986 Flow,K.O from the Pilla
5812,0.775,0.587,7,-11.894,1,0.0279,0.0628,0.715,0.0455,0.966,109.291,116000,False,14,Your Friend,Dan Griffith
5813,0.45,0.283,10,-19.965,1,0.309,0.667,0.0,0.5,0.154,127.503,60472,True,2,The Encounter with Forrest Isner (Intro),Hurracane
5814,0.519,0.729,2,-8.782,1,0.335,0.0184,0.0,0.181,0.092,126.806,234331,True,2,Kill 'em All,Hurracane
5815,0.725,0.47,1,-13.421,1,0.11,0.0244,0.0,0.135,0.144,130.051,198000,True,2,Dead Files,Hurracane
5816,0.475,0.236,8,-24.036,0,0.133,0.889,0.0,0.13,0.455,67.15,71111,True,2,Ray-Bans (Skit),Hurracane
5817,0.657,0.602,1,-8.593,1,0.0831,0.0538,0.0,0.225,0.156,134.896,216889,True,2,At Night,Hurracane
5818,0.788,0.503,6,-14.57,0,0.221,0.129,0.0,0.142,0.376,112.03,228214,True,2,Carnie,Hurracane
5819,0.755,0.751,10,-6.614,0,0.112,0.0345,0.0,0.0915,0.215,126.096,219048,True,2,Tooth Fairy,Hurracane
5820,0.578,0.194,1,-24.872,1,0.474,0.655,0.0,0.616,0.726,67.222,37714,True,2,Repercussions (Skit),Hurracane
5821,0.797,0.547,1,-12.026,1,0.141,0.00533,0.0,0.171,0.188,140.047,281143,True,2,Dressed to Kill,Hurracane
5822,0.47,0.525,7,-11.636,1,0.242,0.337,2.03e-05,0.0893,0.113,130.282,291692,True,2,Bloody Bodies,Hurracane
5823,0.538,0.471,3,-20.004,1,0.351,0.76,0.0,0.69,0.53,124.311,42667,True,2,Medical History (Skit),Hurracane
5824,0.641,0.604,5,-7.624,0,0.102,0.0327,0.0,0.263,0.127,134.985,238222,True,2,The Hunger Games,Hurracane
5825,0.719,0.785,4,-7.276,0,0.343,0.119,0.0,0.157,0.297,75.047,332800,True,2,Son of Michael Myers,Hurracane
5826,0.398,0.277,1,-23.018,1,0.111,0.54,0.0,0.312,0.369,89.088,56364,True,2,Childhood (Skit),Hurracane
5827,0.619,0.399,1,-12.443,1,0.0551,0.312,2.96e-05,0.0681,0.14,132.321,270909,True,2,Trauma,Hurracane
5828,0.649,0.443,7,-12.349,1,0.233,0.118,6.13e-05,0.154,0.339,141.945,223099,True,2,The Dark,Hurracane
5829,0.525,0.455,10,-13.314,0,0.237,0.676,0.0,0.524,0.548,114.868,33982,True,2,4 Eyed Killer (Skit),Hurracane
5830,0.639,0.706,10,-9.373,0,0.0466,0.023,2.32e-06,0.0937,0.238,113.017,191150,True,2,Already Know,Hurracane
5831,0.919,0.721,2,-6.667,1,0.169,0.117,1.09e-06,0.0796,0.593,92.031,99151,True,14,Dairy Queen,GOE
5832,0.831,0.498,8,-10.367,1,0.0356,0.114,0.0126,0.0637,0.964,116.636,251167,False,3,La Ley de la Amnistia,Dueto Teloloapan
5833,0.814,0.595,8,-10.128,1,0.0295,0.353,0.0984,0.0803,0.934,117.47,222198,False,5,Lucio Cabañas no ha Muerto,Dueto Teloloapan
5834,0.567,0.502,3,-10.157,0,0.0362,0.243,0.259,0.089,0.898,199.923,258769,False,4,El Mojado Sin Regreso,Dueto Teloloapan
5835,0.799,0.649,8,-9.113,1,0.0287,0.334,0.0317,0.0754,0.969,119.11,279876,False,4,Corrido del Apache,Dueto Teloloapan
5836,0.837,0.454,6,-9.676,1,0.0374,0.217,0.0743,0.0734,0.948,99.694,273842,False,4,Corrido del Pelitos,Dueto Teloloapan
5837,0.63,0.504,6,-10.024,1,0.0361,0.233,0.0706,0.0573,0.968,200.286,129045,False,4,El Indio Mexicano,Dueto Teloloapan
5838,0.801,0.486,6,-10.233,1,0.0334,0.278,0.0439,0.0611,0.964,118.484,221283,False,2,El Corrido de Gildardo Vargas,Dueto Teloloapan
5839,0.812,0.644,3,-9.454,0,0.0325,0.423,0.179,0.0817,0.974,116.75,184477,False,4,El Dolor me hace señas,Dueto Teloloapan
5840,0.83,0.457,6,-10.483,1,0.0374,0.151,0.0059,0.0764,0.943,116.551,189336,False,1,Hilario Gomez,Dueto Teloloapan
5841,0.89,0.276,0,-11.814,0,0.942,0.19,0.0,0.119,0.567,75.954,70000,True,2,Pull a Pour,kingwoo036 da God
5842,0.897,0.234,1,-12.82,1,0.643,0.503,0.0,0.12,0.0591,129.894,76998,True,2,Who They Talking About,kingwoo036 da God
5843,0.894,0.315,8,-8.397,1,0.745,0.714,0.0,0.0889,0.587,139.64,83191,True,3,Heavy Steppers,kingwoo036 da God
5844,0.956,0.302,1,-9.246,1,0.576,0.25,0.0,0.327,0.0389,124.041,83078,True,2,Hit Then Leave,kingwoo036 da God
5845,0.833,0.303,11,-10.127,1,0.452,0.529,0.000324,0.132,0.104,139.92,83000,True,2,True Stroy,kingwoo036 da God
5846,0.892,0.441,0,-8.49,1,0.372,0.354,1.34e-06,0.127,0.748,135.037,91000,True,3,Walk in the Party,kingwoo036 da God
5847,0.935,0.324,2,-11.128,1,0.464,0.506,0.0,0.112,0.369,132.233,91247,True,2,She Just Want Fuck,kingwoo036 da God
5848,0.892,0.304,1,-13.803,1,0.384,0.721,0.000322,0.13,0.127,139.957,102652,True,2,Playing With That Woo,kingwoo036 da God
5849,0.891,0.828,7,-7.093,1,0.481,0.274,1.08e-06,0.054,0.198,145.931,105000,True,3,Damn,kingwoo036 da God
5850,0.947,0.293,8,-10.096,1,0.35,0.233,1.15e-05,0.0792,0.0393,125.056,106104,True,3,I'm Trending,kingwoo036 da God
5851,0.88,0.356,8,-9.998,0,0.368,0.127,0.0,0.113,0.531,138.975,115000,True,3,Growing Up Bad,kingwoo036 da God
5852,0.92,0.441,0,-10.849,1,0.0985,0.106,9.81e-05,0.142,0.415,138.018,115167,True,2,Leave Me,kingwoo036 da God
5853,0.961,0.356,8,-9.903,1,0.462,0.443,0.0,0.188,0.648,125.964,97001,True,2,Loveing Me,kingwoo036 da God
5854,0.61,0.00504,9,-27.977,1,0.0301,0.903,0.956,0.104,0.185,100.058,199233,False,1,Solaris,The Lunokhod
5855,0.679,0.0546,2,-27.617,0,0.0371,0.872,0.94,0.0944,0.161,119.998,166432,False,5,Titan,The Lunokhod
5856,0.854,0.145,2,-25.396,0,0.0409,0.891,0.941,0.102,0.39,99.993,172931,False,6,Mission of Gravity,The Lunokhod
5857,0.711,0.0887,10,-25.838,0,0.0281,0.835,0.881,0.103,0.0787,100.004,200301,False,1,The Haunted Stars,The Lunokhod
5858,0.607,0.117,3,-29.303,0,0.0393,0.77,0.903,0.102,0.318,160.01,202226,False,1,Planet of Flowers,The Lunokhod
5859,0.776,0.0582,7,-26.861,0,0.0324,0.776,0.907,0.106,0.273,140.025,201369,False,1,Islands in the Sky,The Lunokhod
5860,0.509,0.0203,10,-29.054,0,0.0279,0.896,0.937,0.0972,0.136,159.984,211151,False,1,Destination: Void,The Lunokhod
5861,0.685,0.127,11,-28.317,0,0.0688,0.826,0.939,0.0914,0.944,139.999,198763,False,2,Expedition Venus,The Lunokhod
5862,0.416,0.00182,11,-29.54,0,0.0326,0.98,0.915,0.104,0.122,80.035,216874,False,1,As the Green Star Rises,The Lunokhod
5863,0.486,0.0244,0,-29.527,0,0.0459,0.934,0.931,0.0935,0.218,160.031,202710,False,1,The Crossroads of Time,The Lunokhod
5864,0.642,0.0183,1,-32.351,0,0.0344,0.953,0.93,0.111,0.154,80.013,214306,False,0,Against the Fall of Night,The Lunokhod
5865,0.691,0.0711,11,-25.141,0,0.0346,0.802,0.908,0.0973,0.109,160.015,165950,False,6,The Drowned World,The Lunokhod
5866,0.716,0.497,10,-8.162,0,0.332,0.00763,0.0,0.313,0.757,170.147,272920,True,4,Wolf Tickets,The Click
5867,0.824,0.48,0,-6.745,0,0.144,0.178,0.0,0.167,0.724,88.029,261080,True,4,Hurricane,The Click
5868,0.891,0.634,2,-6.86,1,0.0429,0.0312,0.0,0.096,0.507,96.961,235693,True,4,Out My Body,The Click
5869,0.847,0.686,6,-7.357,0,0.211,0.00369,0.0,0.304,0.506,86.989,280640,True,1,World Went Crazy,The Click
5870,0.765,0.694,1,-8.108,1,0.142,0.183,0.0,0.173,0.837,90.955,264000,True,0,Actin' Bad,The Click
5871,0.807,0.663,2,-8.737,1,0.158,0.00632,2.89e-06,0.0729,0.51,92.979,266493,True,0,Get Chopped,The Click
5872,0.83,0.738,1,-4.947,1,0.257,0.29,0.0,0.299,0.84,174.175,285107,True,3,We Don't Fuck Wit' Dat,The Click
5873,0.695,0.734,6,-5.969,0,0.165,0.0218,5.81e-06,0.315,0.626,168.241,276227,True,5,Be About Yo' Paper,The Click
5874,0.862,0.88,1,-4.229,1,0.0875,0.0333,1.44e-06,0.0305,0.638,89.977,238973,True,0,Boss Baller,The Click
5875,0.738,0.594,0,-8.764,1,0.43,0.191,0.0,0.279,0.566,168.05,307320,True,2,Scandalous,The Click
5876,0.792,0.649,0,-6.419,1,0.208,0.157,0.0,0.562,0.546,91.019,264880,True,1,Learn About It,The Click
5877,0.808,0.619,1,-8.034,1,0.31,0.382,0.0,0.112,0.718,92.016,237293,True,0,If I Took Your Boyfriend,The Click
5878,0.802,0.658,2,-6.967,1,0.321,0.0755,0.0,0.217,0.834,75.078,324573,True,1,Rock Up My Birdie,The Click
5879,0.745,0.691,2,-7.276,0,0.292,0.0628,0.0,0.887,0.675,174.052,278293,True,2,Hot Ones Echo Thru the Ghetto,The Click
5880,0.735,0.846,9,-6.839,1,0.037,0.0914,0.0,0.11,0.76,131.024,187386,False,6,Afortunadamente No Eres Tu,Paty Cantú
5881,0.465,0.66,6,-7.061,1,0.036,0.124,0.0,0.0862,0.374,167.761,196127,False,5,Clavo Que Saca Otro Clavo,Paty Cantú
5882,0.781,0.465,2,-8.589,1,0.0331,0.201,0.0,0.0678,0.718,132.999,178991,False,4,Goma De Mascar,Paty Cantú
5883,0.653,0.485,4,-10.756,1,0.028,0.131,1.92e-05,0.0986,0.269,130.084,215275,False,4,Se Desintegra El Amor,Paty Cantú
5884,0.693,0.132,2,-16.238,1,0.0524,0.844,0.0,0.0829,0.125,116.847,196266,False,2,De Nuevo,Paty Cantú
5885,0.524,0.728,4,-8.213,1,0.0434,0.0594,0.0,0.113,0.322,163.632,211945,False,2,Vuelve A Amarme,Paty Cantú
5886,0.587,0.551,7,-4.291,1,0.0243,0.188,0.0,0.0908,0.189,78.002,234770,False,3,Déjame Ir,Paty Cantú
5887,0.735,0.891,9,-4.761,1,0.0361,0.012,0.0,0.213,0.467,130.983,206187,False,1,Afortunadamente No Eres Tu - feat. Dyland y Lenny,Paty Cantú
5888,0.387,0.293,6,-9.1,1,0.0356,0.81,0.0,0.0912,0.445,154.325,198902,False,2,Clavo Que Saca Otro Clavo - Acústica,Paty Cantú
5889,0.446,0.316,4,-10.498,1,0.0378,0.791,0.0,0.111,0.458,155.491,219438,False,1,Vuelve A Amarme - Acústica,Paty Cantú
5890,0.774,0.657,10,-6.111,0,0.152,0.0359,8.81e-05,0.0904,0.545,100.016,198376,False,14,Origami (feat. DJ Maphorisa),Era Istrefi
5891,0.464,0.408,10,-13.725,0,0.444,0.157,0.0,0.118,0.361,183.905,173901,True,14,Pop It Off,Freeway Donny
5892,0.634,0.553,1,-12.501,1,0.372,0.0145,0.0,0.117,0.23,155.145,166876,True,14,Reasons I'm the Villain,Chuck
5893,0.813,0.732,5,-7.278,0,0.0704,0.0955,0.0,0.158,0.449,98.485,95115,True,14,Tic Tac Toe,GOE
5894,0.32,0.3,3,-13.215,1,0.0303,0.529,0.00227,0.149,0.169,149.238,366867,False,1,Kiteflyer's Hill,Eddi Reader
5895,0.48,0.928,2,-6.35,1,0.0496,0.0062,0.0,0.206,0.726,109.018,284627,False,0,Prayer Wheel,Eddi Reader
5896,0.454,0.231,2,-14.768,1,0.0273,0.825,0.000617,0.114,0.164,101.494,244307,False,0,Postcard,Eddi Reader
5897,0.462,0.317,10,-12.683,1,0.0295,0.659,0.000213,0.0966,0.167,105.367,284800,False,1,Wings on My Heels,Eddi Reader
5898,0.674,0.382,10,-12.294,1,0.0266,0.684,1.03e-05,0.16,0.541,98.9,189360,False,0,On a Whim,Eddi Reader
5899,0.619,0.675,5,-10.728,0,0.0373,0.245,0.00333,0.107,0.636,94.463,274640,False,0,Hummingbird,Eddi Reader
5900,0.177,0.27,4,-18.567,1,0.0419,0.855,0.193,0.389,0.208,180.421,257067,False,0,Barcelona Window,Eddi Reader
5901,0.403,0.296,2,-16.003,1,0.0538,0.622,0.144,0.196,0.276,73.352,252560,False,12,"Bell, Book and Candle",Eddi Reader
5902,0.67,0.509,2,-12.228,1,0.0376,0.19,0.00305,0.068,0.737,144.016,274840,False,1,California,Eddi Reader
5903,0.464,0.368,11,-13.684,1,0.0264,0.584,0.00361,0.198,0.337,83.577,294200,False,0,Follow My Tears,Eddi Reader
5904,0.427,0.406,2,-13.92,1,0.0348,0.0158,0.0584,0.252,0.322,158.192,253293,False,0,Psychic Reader,Eddi Reader
5905,0.289,0.0717,11,-16.433,1,0.032,0.861,2.44e-05,0.0969,0.179,151.281,203867,False,0,Please Don't Ask Me to Dance,Eddi Reader
5906,0.623,0.366,9,-14.028,1,0.0364,0.581,0.0535,0.0942,0.419,81.604,279507,False,0,Clear,Eddi Reader
5907,0.884,0.698,9,-7.434,1,0.339,0.215,0.0,0.139,0.234,80.001,207073,True,14,My Cup On Fredo Santana,Iamtakeover
5908,0.718,0.674,11,-6.618,0,0.0331,0.00733,1.09e-06,0.156,0.894,123.96,237933,False,11,So I Begin,Galleon
5909,0.609,0.927,4,-5.597,1,0.219,0.000807,5.1e-05,0.268,0.904,123.971,237133,False,0,Shining Light,Galleon
5910,0.623,0.829,5,-5.599,1,0.122,0.00412,0.00624,0.448,0.746,125.035,217267,False,6,One Sign,Galleon
5911,0.595,0.881,0,-6.046,0,0.0975,0.00645,2.18e-06,0.348,0.929,92.331,265933,False,0,The Best World,Galleon
5912,0.601,0.772,7,-5.057,1,0.0302,0.00609,0.0,0.338,0.73,123.886,239293,False,1,I Believe,Galleon
5913,0.696,0.804,9,-5.687,1,0.271,0.000448,0.0784,0.218,0.721,123.968,311040,False,0,Da Rock,Galleon
5914,0.359,0.835,1,-9.301,1,0.0665,0.0142,0.0229,0.404,0.373,109.994,134227,False,0,Rhythm & Melody,Galleon
5915,0.621,0.927,9,-4.954,1,0.318,0.00979,3.63e-06,0.266,0.713,109.972,263133,False,0,Each Day,Galleon
